date,price,monthly,yearly
193,20140420.0,9.8,9.8,9.8,-1.97,-20.102
194,20140421.0,2.0,16.0,7.83,1.97,25.1596
195,20140421.0,9.8,9.8,9.8,-2.012,-20.5306
196,20140422.0,2.0,16.0,7.788,3.012,38.6749
197,20140422.0,10.8,10.8,10.8,-3.115,-28.8426
198,20140423.0,2.0,16.0,7.685,-0.069,-0.8979
199,20140424.0,2.0,16.0,7.616,3.184,41.8067
200,20140424.0,10.8,10.8,10.8,-3.824,-35.4074
201,20140425.0,2.0,16.0,6.976,3.824,54.8165
202,20140425.0,10.8,10.8,10.8,-2.493,-23.0833
203,20140426.0,2.0,16.0,8.307,2.493,30.0108
204,20140426.0,10.8,10.8,10.8,-0.6,-5.5556
205,20140427.0,8.0,12.0,10.2,0.6,5.8824
206,20140427.0,10.8,10.8,10.8,-3.444,-31.8889
207,20140428.0,1.5,16.0,7.356,3.444,46.8189
208,20140428.0,10.8,10.8,10.8,-3.263,-30.213
209,20140429.0,2.22,16.0,7.537,3.263,43.2931
210,20140429.0,10.8,10.8,10.8,-3.6,-33.3333
211,20140430.0,2.6,16.0,7.2,3.6,50.0
212,20140430.0,10.8,10.8,10.8,-1.721,-15.9352
213,20140501.0,2.22,16.0,9.079,1.921,21.1587
214,20140501.0,11.0,11.0,11.0,-1.919,-17.4455
215,20140502.0,2.5,16.0,9.081,1.919,21.132
216,20140502.0,11.0,11.0,11.0,-3.066,-27.8727
217,20140503.0,3.0,16.0,7.934,-1.072,-13.5115
218,20140504.0,1.6,12.0,6.862,4.138,60.3031
219,20140504.0,11.0,11.0,11.0,-3.727,-33.8818
220,20140505.0,2.6,16.0,7.273,3.727,51.2443
221,20140505.0,11.0,11.0,11.0,-2.442,-22.2
222,20140505.0,4.0,16.0,8.558,-0.755,-8.8222
223,20140506.0,2.78,16.0,7.803,3.197,40.9714
224,20140506.0,11.0,11.0,11.0,-1.825,-16.5909
225,20140506.0,3.97,16.0,9.175,-2.437,-26.5613
226,20140507.0,2.0,16.0,6.738,4.262,63.2532
227,20140507.0,11.0,11.0,11.0,-2.375,-21.5909
228,20140507.0,3.89,16.0,8.625,-1.766,-20.4754
229,20140508.0,0.75,16.0,6.859,4.141,60.3732
230,20140508.0,11.0,11.0,11.0,-3.944,-35.8545
231,20140509.0,2.6,16.0,7.056,1.047,14.8384
232,20140510.0,0.8,16.0,8.103,2.897,35.7522
233,20140510.0,11.0,11.0,11.0,-1.981,-18.0091
234,20140511.0,4.0,16.0,9.019,-1.219,-13.5159
235,20140511.0,7.8,7.8,7.8,-0.964,-12.359
236,20140512.0,2.6,16.0,6.836,0.964,14.1018
237,20140512.0,7.8,7.8,7.8,-1.127,-14.4487
238,20140513.0,2.6,16.0,6.673,2.127,31.8747
239,20140513.0,8.8,8.8,8.8,-2.916,-33.1364
240,20140514.0,0.74,12.0,5.884,2.916,49.5581
241,20140514.0,8.8,8.8,8.8,-2.146,-24.3864
242,20140515.0,0.98,16.0,6.654,2.146,32.2513
243,20140515.0,8.8,8.8,8.8,-2.604,-29.5909
244,20140516.0,1.6,16.0,6.196,2.004,32.3434
245,20140516.0,8.2,8.2,8.2,-1.786,-21.7805
246,20140517.0,1.4,12.0,6.414,1.786,27.8453
247,20140517.0,8.2,8.2,8.2,-1.004,-12.2439
248,20140518.0,2.0,12.0,7.196,0.604,8.3936
249,20140518.0,7.8,7.8,7.8,-2.861,-36.6795
250,20140519.0,1.16,12.0,4.939,2.861,57.9267
251,20140519.0,7.8,7.8,7.8,-2.4,-30.7692
252,20140520.0,1.4,14.0,5.4,2.4,44.4444
253,20140520.0,7.8,7.8,7.8,-2.055,-26.3462
254,20140521.0,1.2,14.0,5.745,2.055,35.7702
255,20140521.0,7.8,7.8,7.8,-3.43,-43.9744
256,20140522.0,0.29,10.0,4.37,3.43,78.4897
257,20140522.0,7.8,7.8,7.8,-3.534,-45.3077
258,20140523.0,0.47,10.0,4.266,2.334,54.7117
259,20140523.0,6.6,6.6,6.6,-0.327,-4.9545
260,20140524.0,1.2,14.0,6.273,0.327,5.2128
261,20140524.0,6.6,6.6,6.6,1.8,27.2727
262,20140525.0,6.6,10.0,8.4,-1.8,-21.4286
263,20140525.0,6.6,6.6,6.6,-1.868,-28.303
264,20140526.0,1.0,11.0,4.732,1.868,39.4759
265,20140526.0,6.6,6.6,6.6,-2.025,-30.6818
266,20140527.0,0.6,15.0,4.575,0.845,18.4699
267,20140528.0,1.4,14.0,5.42,0.98,18.0812
268,20140528.0,6.4,6.4,6.4,-1.482,-23.1562
269,20140529.0,0.6,15.0,4.918,1.482,30.1342
270,20140529.0,6.4,6.4,6.4,-0.609,-9.5156
271,20140530.0,0.6,15.0,5.791,-0.191,-3.2982
272,20140530.0,5.6,5.6,5.6,0.24,4.2857
273,20140531.0,0.6,15.0,5.84,0.56,9.589
274,20140531.0,6.4,6.4,6.4,-1.396,-21.8125
275,20140601.0,1.0,10.0,5.004,1.396,27.8977
276,20140601.0,6.4,6.4,6.4,-1.079,-16.8594
277,20140602.0,0.8,10.0,5.321,0.279,5.2434
278,20140602.0,5.6,5.6,5.6,-0.988,-17.6429
279,20140603.0,1.0,14.0,4.612,0.988,21.4224
280,20140603.0,5.6,5.6,5.6,-1.257,-22.4464
281,20140604.0,1.0,14.0,4.343,0.457,10.5227
282,20140604.0,4.8,4.8,4.8,-0.217,-4.5208
283,20140605.0,1.0,14.0,4.583,0.217,4.7349
284,20140605.0,4.8,4.8,4.8,-0.388,-8.0833
285,20140606.0,0.33,14.0,4.412,-0.012,-0.272
286,20140606.0,4.4,4.4,4.4,-0.051,-1.1591
287,20140607.0,0.8,8.0,4.349,-0.149,-3.4261
288,20140607.0,4.2,4.2,4.2,2.208,52.5714
289,20140608.0,2.0,14.0,6.408,-2.208,-34.4569
290,20140608.0,4.2,4.2,4.2,-0.324,-7.7143
291,20140609.0,1.0,8.0,3.876,-0.076,-1.9608
292,20140609.0,3.8,3.8,3.8,-0.279,-7.3421
293,20140610.0,0.6,8.0,3.521,0.079,2.2437
294,20140610.0,3.6,3.6,3.6,0.918,25.5
295,20140611.0,1.0,14.0,4.518,-0.918,-20.3187
296,20140611.0,3.6,3.6,3.6,1.117,31.0278
297,20140612.0,1.0,14.0,4.717,-1.117,-23.6803
298,20140612.0,3.6,3.6,3.6,0.447,12.4167
299,20140613.0,0.2,10.0,4.047,-0.347,-8.5743
300,20140613.0,3.7,3.7,3.7,1.535,41.4865
301,20140614.0,0.63,14.0,5.235,-1.535,-29.3219
302,20140614.0,3.7,3.7,3.7,1.489,40.2432
303,20140615.0,0.6,10.0,5.189,-1.489,-28.6953
304,20140615.0,3.7,3.7,3.7,1.298,35.0811
305,20140616.0,1.0,14.0,4.998,-1.298,-25.9704
306,20140616.0,3.7,3.7,3.7,0.597,16.1351
307,20140617.0,0.9,10.0,4.297,-0.597,-13.8934
308,20140617.0,3.7,3.7,3.7,0.907,24.5135
309,20140618.0,1.0,14.0,4.607,0.141,3.0606
310,20140619.0,0.25,14.0,4.748,-0.348,-7.3294
311,20140619.0,4.4,4.4,4.4,-0.191,-4.3409
312,20140620.0,1.0,10.0,4.209,0.191,4.5379
313,20140620.0,4.4,4.4,4.4,1.5,34.0909
314,20140621.0,0.8,16.0,5.9,-0.9,-15.2542
315,20140621.0,5.0,5.0,5.0,3.28,65.6
316,20140622.0,6.4,10.0,8.28,-1.88,-22.7053
317,20140622.0,6.4,6.4,6.4,-2.296,-35.875
318,20140623.0,1.2,10.0,4.104,2.296,55.9454
319,20140623.0,6.4,6.4,6.4,-1.248,-19.5
320,20140624.0,0.93,16.0,5.152,2.048,39.7516
321,20140624.0,7.2,7.2,7.2,-2.064,-28.6667
322,20140625.0,1.2,11.0,5.136,2.364,46.028
323,20140625.0,7.5,7.5,7.5,-2.755,-36.7333
324,20140626.0,1.2,10.0,4.745,2.755,58.0611
325,20140626.0,7.5,7.5,7.5,-2.603,-34.7067
326,20140627.0,1.2,10.0,4.897,3.603,73.5757
327,20140627.0,8.5,8.5,8.5,-2.237,-26.3176
328,20140628.0,1.1,16.0,6.263,2.237,35.7177
329,20140628.0,8.5,8.5,8.5,-1.702,-20.0235
330,20140629.0,1.0,16.0,6.798,3.202,47.1021
331,20140629.0,10.0,10.0,10.0,-5.406,-54.06
332,20140701.0,1.0,10.0,4.594,-0.147,-3.1998
333,20140702.0,1.0,10.0,4.447,4.153,93.3888
334,20140702.0,8.6,8.6,8.6,-4.166,-48.4419
335,20140703.0,1.2,10.0,4.434,5.366,121.0194
336,20140703.0,9.8,9.8,9.8,-4.598,-46.9184
337,20140704.0,1.2,16.0,5.202,4.598,88.3891
338,20140704.0,9.8,9.8,9.8,-3.539,-36.1122
339,20140705.0,1.0,16.0,6.261,3.539,56.5245
340,20140705.0,9.8,9.8,9.8,1.0,10.2041
341,20140706.0,10.8,10.8,10.8,-3.874,-35.8704
342,20140706.0,1.25,16.0,6.926,-1.127,-16.272
343,20140707.0,1.2,16.0,5.799,5.601,96.5856
344,20140707.0,11.4,11.4,11.4,-6.237,-54.7105
345,20140708.0,1.2,11.4,5.163,6.237,120.8019
346,20140708.0,11.4,11.4,11.4,-7.254,-63.6316
347,20140709.0,1.2,10.0,4.146,1.616,38.9773
348,20140710.0,1.2,16.0,5.762,4.838,83.9639
349,20140710.0,10.6,10.6,10.6,-5.766,-54.3962
350,20140711.0,1.2,10.0,4.834,4.966,102.7307
351,20140711.0,9.8,9.8,9.8,-3.103,-31.6633
352,20140712.0,2.4,16.0,6.697,3.103,46.3342
353,20140712.0,9.8,9.8,9.8,-2.428,-24.7755
354,20140713.0,2.6,16.0,7.372,2.428,32.9354
355,20140713.0,9.8,9.8,9.8,-4.352,-44.4082
356,20140714.0,1.06,11.0,5.448,5.552,101.909
357,20140714.0,11.0,11.0,11.0,-5.904,-53.6727
358,20140715.0,1.2,11.0,5.096,5.904,115.8556
359,20140715.0,11.0,11.0,11.0,-5.348,-48.6182
360,20140716.0,1.6,11.5,5.652,5.848,103.4678
361,20140716.0,11.5,11.5,11.5,-4.022,-34.9739
362,20140717.0,1.29,11.5,7.478,4.022,53.7844
363,20140717.0,11.5,11.5,11.5,-5.821,-50.6174
364,20140718.0,1.6,16.0,5.679,4.121,72.5656
365,20140718.0,9.8,9.8,9.8,-3.353,-34.2143
366,20140719.0,1.6,16.0,6.447,1.353,20.9865
367,20140719.0,7.8,7.8,7.8,-2.413,-30.9359
368,20140720.0,1.0,10.0,5.387,2.413,44.793
369,20140720.0,7.8,7.8,7.8,-3.124,-40.0513
370,20140721.0,1.6,10.0,4.676,4.324,92.4722
371,20140721.0,9.0,9.0,9.0,-3.413,-37.9222
372,20140722.0,1.6,11.0,5.587,0.462,8.2692
373,20140723.0,1.6,16.0,6.049,2.451,40.5191
374,20140723.0,8.5,8.5,8.5,-2.957,-34.7882
375,20140724.0,1.6,11.0,5.543,1.217,21.9556
376,20140724.0,6.76,6.76,6.76,-1.921,-28.4172
377,20140725.0,1.6,11.0,4.839,1.921,39.6983
378,20140725.0,6.76,6.76,6.76,-0.531,-7.855
379,20140726.0,2.4,16.0,6.229,0.531,8.5246
380,20140726.0,6.76,6.76,6.76,-0.852,-12.6036
381,20140727.0,2.0,11.0,5.908,0.852,14.4211
382,20140727.0,6.76,6.76,6.76,-0.808,-11.9527
383,20140728.0,1.6,16.0,5.952,0.808,13.5753
384,20140728.0,6.76,6.76,6.76,-1.114,-16.4793
385,20140729.0,1.6,16.0,5.646,-0.646,-11.4417
386,20140729.0,5.0,5.0,5.0,-0.178,-3.56
387,20140731.0,1.6,11.0,4.822,1.378,28.5774
388,20140731.0,6.2,6.2,6.2,-1.062,-17.129
389,20140801.0,1.6,11.0,5.138,0.062,1.2067
390,20140801.0,5.2,5.2,5.2,1.704,32.7692
391,20140802.0,1.4,14.0,6.904,-2.104,-30.4751
392,20140802.0,4.8,4.8,4.8,2.223,46.3125
393,20140803.0,2.0,14.0,7.023,-1.823,-25.9576
394,20140803.0,5.2,5.2,5.2,-0.51,-9.8077
395,20140804.0,1.6,10.0,4.69,1.11,23.6674
396,20140804.0,5.8,5.8,5.8,-0.474,-8.1724
397,20140805.0,1.5,10.0,5.326,0.174,3.267
398,20140805.0,5.5,5.5,5.5,-1.202,-21.8545
399,20140806.0,1.6,10.0,4.298,1.202,27.9665
400,20140806.0,5.5,5.5,5.5,-0.695,-12.6364
401,20140807.0,1.4,10.0,4.805,0.695,14.4641
402,20140807.0,5.5,5.5,5.5,0.261,4.7455
403,20140808.0,1.4,14.0,5.761,-0.361,-6.2663
404,20140808.0,5.4,5.4,5.4,1.33,24.6296
405,20140809.0,2.4,14.0,6.73,-0.53,-7.8752
406,20140809.0,6.2,6.2,6.2,0.651,10.5
407,20140810.0,1.0,10.0,6.851,-0.151,-2.2041
408,20140810.0,6.7,6.7,6.7,-1.62,-24.1791
409,20140811.0,1.2,10.0,5.08,2.32,45.6693
410,20140811.0,7.4,7.4,7.4,-2.127,-28.7432
411,20140812.0,0.5,10.0,5.273,2.127,40.3376
412,20140812.0,7.4,7.4,7.4,-2.852,-38.5405
413,20140813.0,0.67,10.0,4.548,3.252,71.504
414,20140813.0,7.8,7.8,7.8,-2.271,-29.1154
415,20140814.0,1.6,16.0,5.529,2.271,41.0743
416,20140814.0,7.8,7.8,7.8,-2.038,-26.1282
417,20140815.0,1.4,16.0,5.762,2.238,38.8407
418,20140815.0,8.0,8.0,8.0,-2.432,-30.4
419,20140816.0,1.4,10.0,5.568,2.432,43.6782
