date,price,monthly,yearly
2010年08月,4.31,1.4,15.5
2010年07月,4.25,0.5,15.5
2010年06月,4.23,1.0,15.9
2010年05月,4.19,2.2,16.1
2010年04月,4.1,2.2,16.5
2010年03月,4.01,1.3,14.6
2010年02月,3.96,1.5,15.5
2010年01月,3.9,1.8,14.4
2009年12月,3.83,2.1,14.0
2009年11月,3.75,0.3,10.6
2009年10月,3.74,-0.5,8.4
2009年09月,3.76,0.8,8.7
2009年08月,3.73,1.4,7.8
2009年07月,3.68,0.8,7.0
2009年06月,3.65,1.1,7.0
2009年05月,3.61,2.6,7.1
2009年04月,3.52,0.6,7.3
2009年03月,3.5,2.0,5.7
2009年02月,3.43,0.6,3.6
2009年01月,3.41,1.5,3.0
2008年12月,3.36,-0.9,1.5
2008年11月,3.39,-1.7,2.4
2008年10月,3.45,-0.3,5.2
2008年09月,3.46,0.0,6.5
2008年08月,3.46,0.6,6.1
2008年07月,3.44,0.9,7.2
2008年06月,3.41,1.2,6.2
2008年05月,3.37,2.7,6.3
2008年04月,3.28,-0.9,3.8
2008年03月,3.31,0.0,4.1
2008年02月,3.31,0.0,3.1
2008年01月,3.31,0.0,3.1
2007年12月,3.31,0.0,3.1
2007年11月,3.31,0.9,6.4
2007年10月,3.28,0.9,5.8
2007年09月,3.25,-0.3,5.2
2007年08月,3.26,1.6,6.2
2007年07月,3.21,0.0,5.6
2007年06月,3.21,1.3,6.3
2007年05月,3.17,0.3,5.3
2007年04月,3.16,-0.6,4.6
2007年03月,3.18,-0.9,5.3
2007年02月,3.21,0.0,6.6
2007年01月,3.21,0.0,6.3
2006年12月,3.21,3.2,8.1
2006年11月,3.11,0.3,5.4
2006年10月,3.1,0.3,5.1
2006年09月,3.09,0.7,5.1
2006年08月,3.07,1.0,4.8
2006年07月,3.04,0.7,4.1
2006年06月,3.02,0.3,3.1
2006年05月,3.01,-0.3,2.7
2006年04月,3.02,0.0,3.1
2006年03月,3.02,0.3,2.4
2006年02月,3.01,-0.3,2.7
2006年01月,3.02,1.7,4.5
2005年12月,2.97,0.7,2.8
2005年11月,2.95,0.0,1.7
2005年10月,2.95,0.3,-0.3
2005年09月,2.94,0.3,-1.7
2005年08月,2.93,0.3,-1.0
2005年07月,2.92,-0.3,-1.0
2005年06月,2.93,0.0,-0.3
2005年05月,2.93,0.0,-1.0
2005年04月,2.93,-0.7,-2.7
2005年03月,2.95,0.7,3.9
2005年02月,2.93,1.4,24.2
