date,price,monthly,yearly
2010年12月,2.1,-0.9,12.9
2010年11月,2.12,1.0,17.1
2010年10月,2.1,-1.9,15.4
2010年09月,2.14,1.4,13.8
2010年08月,2.11,-0.5,14.7
2010年07月,2.12,1.0,19.1
2010年06月,2.1,2.4,22.1
2010年05月,2.05,3.0,22.0
2010年04月,1.99,3.1,19.9
2010年03月,1.93,1.6,19.1
2010年02月,1.9,1.1,20.3
2010年1月,1.88,1.1,19.0
2009年12月,1.86,2.8,16.3
2009年11月,1.81,-0.5,7.1
2009年10月,1.82,-3.2,3.4
2009年09月,1.88,2.2,5.0
2009年08月,1.84,3.4,1.7
2009年07月,1.78,3.5,-1.7
2009年06月,1.72,2.4,-4.4
2009年05月,1.68,1.2,-5.1
2009年04月,1.66,2.5,-4.0
2009年03月,1.62,2.5,-4.7
2009年02月,1.58,0.0,-6.5
2009年1月,1.58,-1.3,-7.6
2008年12月,1.6,-5.3,-3.6
2008年11月,1.69,-4.0,4.3
2008年10月,1.76,-1.7,7.3
2008年09月,1.79,-1.1,7.8
2008年08月,1.81,0.0,10.4
2008年07月,1.81,0.6,11.7
2008年06月,1.8,1.7,13.2
2008年05月,1.77,2.3,15.7
2008年04月,1.73,1.8,14.6
2008年03月,1.7,0.6,13.3
2008年02月,1.69,-1.2,13.4
2008年1月,1.71,3.0,15.5
2007年12月,1.66,2.5,13.7
2007年11月,1.62,-1.2,16.5
2007年10月,1.64,-1.2,18.8
2007年09月,1.66,1.2,17.7
2007年08月,1.64,1.2,15.5
2007年07月,1.62,1.9,14.1
2007年06月,1.59,3.9,14.4
2007年05月,1.53,1.3,13.3
2007年04月,1.51,0.7,15.3
2007年03月,1.5,0.7,15.4
2007年02月,1.49,0.7,16.4
2007年1月,1.48,1.4,16.5
2006年12月,1.46,5.0,15.9
2006年11月,1.39,0.7,10.3
2006年10月,1.38,-2.1,7.0
2006年09月,1.41,-0.7,6.8
2006年08月,1.42,0.0,8.4
2006年07月,1.42,2.2,8.4
2006年06月,1.39,3.0,6.1
2006年05月,1.35,3.1,2.3
2006年04月,1.31,0.8,-1.5
2006年03月,1.3,1.6,-1.5
2006年02月,1.28,0.8,-2.3
2006年1月,1.27,0.8,-3.1
2005年12月,1.26,0.0,-5.3
2005年11月,1.26,-2.3,-8.0
2005年10月,1.29,-2.3,-9.8
2005年09月,1.32,0.8,-9.6
2005年08月,1.31,0.0,-9.7
2005年07月,1.31,0.0,-10.3
2005年06月,1.31,-0.8,-9.7
2005年05月,1.32,-0.8,-9.0
2005年04月,1.33,0.8,-7.6
2005年03月,1.32,0.8,-2.9
2005年02月,1.31,0.0,1.6
2005年1月,1.31,-1.5,1.6
2004年12月,1.33,-2.9,3.9
2004年11月,1.37,-4.2,9.6
2004年10月,1.43,-2.1,23.3
2004年09月,1.46,0.7,25.9
2004年08月,1.45,-0.7,26.1
2004年07月,1.46,0.7,29.2
2004年06月,1.45,0.0,27.2
2004年05月,1.45,0.7,28.3
2004年04月,1.44,5.9,30.9
2004年03月,1.36,5.4,25.9
2004年02月,1.29,0.0,21.7
2004年1月,1.29,0.8,22.9
2003年12月,1.28,2.4,0.0
